2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration short -> org.hibernate.type.BasicTypeReference@677dbd89
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration short -> org.hibernate.type.BasicTypeReference@677dbd89
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Short -> org.hibernate.type.BasicTypeReference@677dbd89
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration integer -> org.hibernate.type.BasicTypeReference@fff25f1
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration int -> org.hibernate.type.BasicTypeReference@fff25f1
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Integer -> org.hibernate.type.BasicTypeReference@fff25f1
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration long -> org.hibernate.type.BasicTypeReference@c00fff0
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration long -> org.hibernate.type.BasicTypeReference@c00fff0
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Long -> org.hibernate.type.BasicTypeReference@c00fff0
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration float -> org.hibernate.type.BasicTypeReference@263f04ca
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration float -> org.hibernate.type.BasicTypeReference@263f04ca
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Float -> org.hibernate.type.BasicTypeReference@263f04ca
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration double -> org.hibernate.type.BasicTypeReference@2ca47471
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration double -> org.hibernate.type.BasicTypeReference@2ca47471
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Double -> org.hibernate.type.BasicTypeReference@2ca47471
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration big_integer -> org.hibernate.type.BasicTypeReference@5a021cb9
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.math.BigInteger -> org.hibernate.type.BasicTypeReference@5a021cb9
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration big_decimal -> org.hibernate.type.BasicTypeReference@51768776
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.math.BigDecimal -> org.hibernate.type.BasicTypeReference@51768776
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration character -> org.hibernate.type.BasicTypeReference@f31c0c6
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration char -> org.hibernate.type.BasicTypeReference@f31c0c6
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Character -> org.hibernate.type.BasicTypeReference@f31c0c6
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration character_nchar -> org.hibernate.type.BasicTypeReference@b93aad
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration string -> org.hibernate.type.BasicTypeReference@4a9419d7
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.String -> org.hibernate.type.BasicTypeReference@4a9419d7
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration nstring -> org.hibernate.type.BasicTypeReference@2f3c6ac4
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration characters -> org.hibernate.type.BasicTypeReference@2e8ab815
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration char[] -> org.hibernate.type.BasicTypeReference@2e8ab815
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration [C -> org.hibernate.type.BasicTypeReference@2e8ab815
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration wrapper-characters -> org.hibernate.type.BasicTypeReference@67af833b
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration text -> org.hibernate.type.BasicTypeReference@d1f74b8
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration ntext -> org.hibernate.type.BasicTypeReference@41394595
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration clob -> org.hibernate.type.BasicTypeReference@3a0807b7
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.sql.Clob -> org.hibernate.type.BasicTypeReference@3a0807b7
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration nclob -> org.hibernate.type.BasicTypeReference@21a5fd96
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.sql.NClob -> org.hibernate.type.BasicTypeReference@21a5fd96
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration materialized_clob -> org.hibernate.type.BasicTypeReference@5769e7ae
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration materialized_clob_char_array -> org.hibernate.type.BasicTypeReference@5c77053b
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration materialized_clob_character_array -> org.hibernate.type.BasicTypeReference@26b894bd
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration materialized_nclob -> org.hibernate.type.BasicTypeReference@287f94b1
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration materialized_nclob_character_array -> org.hibernate.type.BasicTypeReference@30b34287
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration materialized_nclob_char_array -> org.hibernate.type.BasicTypeReference@5489c777
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration Duration -> org.hibernate.type.BasicTypeReference@3676ac27
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.Duration -> org.hibernate.type.BasicTypeReference@3676ac27
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration LocalDateTime -> org.hibernate.type.BasicTypeReference@62f87c44
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.LocalDateTime -> org.hibernate.type.BasicTypeReference@62f87c44
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration LocalDate -> org.hibernate.type.BasicTypeReference@48f5bde6
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.LocalDate -> org.hibernate.type.BasicTypeReference@48f5bde6
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration LocalTime -> org.hibernate.type.BasicTypeReference@525d79f0
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.LocalTime -> org.hibernate.type.BasicTypeReference@525d79f0
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration OffsetDateTime -> org.hibernate.type.BasicTypeReference@5149f008
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.BasicTypeReference@5149f008
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration OffsetDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@7072bc39
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration OffsetDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@158d255c
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration OffsetTime -> org.hibernate.type.BasicTypeReference@2ca65ce4
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.OffsetTime -> org.hibernate.type.BasicTypeReference@2ca65ce4
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration OffsetTimeUtc -> org.hibernate.type.BasicTypeReference@327120c8
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration OffsetTimeWithTimezone -> org.hibernate.type.BasicTypeReference@5707c1cb
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration OffsetTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@2b5cb9b2
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration ZonedDateTime -> org.hibernate.type.BasicTypeReference@35038141
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.BasicTypeReference@35038141
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration ZonedDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@ecf9049
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration ZonedDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@672f11c2
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration date -> org.hibernate.type.BasicTypeReference@2970a5bc
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.sql.Date -> org.hibernate.type.BasicTypeReference@2970a5bc
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration time -> org.hibernate.type.BasicTypeReference@50305a
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.sql.Time -> org.hibernate.type.BasicTypeReference@50305a
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration timestamp -> org.hibernate.type.BasicTypeReference@72efb5c1
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.sql.Timestamp -> org.hibernate.type.BasicTypeReference@72efb5c1
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.util.Date -> org.hibernate.type.BasicTypeReference@72efb5c1
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration calendar -> org.hibernate.type.BasicTypeReference@6d511b5f
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.util.Calendar -> org.hibernate.type.BasicTypeReference@6d511b5f
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.BasicTypeReference@6d511b5f
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration calendar_date -> org.hibernate.type.BasicTypeReference@41200e0c
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration calendar_time -> org.hibernate.type.BasicTypeReference@40f33492
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration instant -> org.hibernate.type.BasicTypeReference@4fbdc0f0
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.Instant -> org.hibernate.type.BasicTypeReference@4fbdc0f0
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration uuid -> org.hibernate.type.BasicTypeReference@2ad3a1bb
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.util.UUID -> org.hibernate.type.BasicTypeReference@2ad3a1bb
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration pg-uuid -> org.hibernate.type.BasicTypeReference@2ad3a1bb
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration uuid-binary -> org.hibernate.type.BasicTypeReference@6bc28a83
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration uuid-char -> org.hibernate.type.BasicTypeReference@324c64cd
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration class -> org.hibernate.type.BasicTypeReference@13579834
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.lang.Class -> org.hibernate.type.BasicTypeReference@13579834
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration currency -> org.hibernate.type.BasicTypeReference@24be2d9c
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration Currency -> org.hibernate.type.BasicTypeReference@24be2d9c
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.util.Currency -> org.hibernate.type.BasicTypeReference@24be2d9c
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration locale -> org.hibernate.type.BasicTypeReference@5bd73d1a
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.util.Locale -> org.hibernate.type.BasicTypeReference@5bd73d1a
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration serializable -> org.hibernate.type.BasicTypeReference@aec50a1
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.io.Serializable -> org.hibernate.type.BasicTypeReference@aec50a1
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration timezone -> org.hibernate.type.BasicTypeReference@2555fff0
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.util.TimeZone -> org.hibernate.type.BasicTypeReference@2555fff0
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration ZoneOffset -> org.hibernate.type.BasicTypeReference@70d2e40b
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.time.ZoneOffset -> org.hibernate.type.BasicTypeReference@70d2e40b
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration url -> org.hibernate.type.BasicTypeReference@120f38e6
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration java.net.URL -> org.hibernate.type.BasicTypeReference@120f38e6
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration vector -> org.hibernate.type.BasicTypeReference@7a0e1b5e
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration float_vector -> org.hibernate.type.BasicTypeReference@702ed190
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration double_vector -> org.hibernate.type.BasicTypeReference@173b9122
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration byte_vector -> org.hibernate.type.BasicTypeReference@7c18432b
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration row_version -> org.hibernate.type.BasicTypeReference@7646731d
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:398 - Adding type registration object -> org.hibernate.type.JavaObjectType@5ea502e0
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:398 - Adding type registration java.lang.Object -> org.hibernate.type.JavaObjectType@5ea502e0
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:398 - Adding type registration null -> org.hibernate.type.NullType@425357dd
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration imm_date -> org.hibernate.type.BasicTypeReference@2102a4d5
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration imm_time -> org.hibernate.type.BasicTypeReference@210386e0
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration imm_timestamp -> org.hibernate.type.BasicTypeReference@3d4d3fe7
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration imm_calendar -> org.hibernate.type.BasicTypeReference@65f87a2c
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration imm_calendar_date -> org.hibernate.type.BasicTypeReference@51684e4a
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration imm_calendar_time -> org.hibernate.type.BasicTypeReference@6ce1f601
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration imm_binary -> org.hibernate.type.BasicTypeReference@38875e7d
2026-01-08 12:32:49 DEBUG BasicTypeRegistry:423 - Adding type registration imm_serializable -> org.hibernate.type.BasicTypeReference@1e886a5b
2026-01-08 12:32:49 WARN  pooling:84 - HHH10001002: Using built-in connection pool (not intended for production use)
2026-01-08 12:32:49 DEBUG pooling:383 - Initializing Connection pool with 1 Connections
2026-01-08 12:32:50 DEBUG JdbcEnvironmentInitiator:432 - Database ->
	   name : MySQL
	version : 8.0.42
	  major : 8
	  minor : 0
2026-01-08 12:32:50 DEBUG JdbcEnvironmentInitiator:443 - Driver ->
	   name : MySQL Connector/J
	version : mysql-connector-j-8.0.33 (Revision: 7d6b0800528b6b25c68b52dc10d6c1c8429c100c)
	  major : 8
	  minor : 0
2026-01-08 12:32:50 DEBUG JdbcEnvironmentInitiator:388 - JDBC version : 4.2
2026-01-08 12:32:50 WARN  deprecation:152 - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-01-08 12:32:50 DEBUG dialect:93 - HHH035001: Using dialect: org.hibernate.dialect.MySQLDialect, version: 8.0.42
2026-01-08 12:32:50 DEBUG IdentifierHelperBuilder:115 - JDBC driver metadata reported database stores quoted identifiers in more than one case
2026-01-08 12:32:50 DEBUG IdentifierHelperBuilder:208 - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [LOWER]; that will likely lead to problems in schema update and validation if using quoted identifiers
2026-01-08 12:32:50 INFO  pooling:182 - HHH10001005: Database info:
	Database JDBC URL [jdbc:mysql://localhost:3306/mladec]
	Database driver: com.mysql.jdbc.Driver
	Database version: 8.0.42
	Autocommit mode: false
	Isolation level: undefined/unknown
	Pool: DriverManagerConnectionProviderImpl
	Minimum pool size: 1
	Maximum pool size: 20
2026-01-08 12:32:50 DEBUG DdlTypeRegistry:62 - addDescriptor(12, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@3bbf6abe) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@9679750)
2026-01-08 12:32:50 DEBUG DdlTypeRegistry:62 - addDescriptor(-9, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@9b9a327) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@75a0c890)
2026-01-08 12:32:50 DEBUG DdlTypeRegistry:62 - addDescriptor(-3, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@358ab600) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@e26af6)
2026-01-08 12:32:50 DEBUG DdlTypeRegistry:62 - addDescriptor(4003, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@44065156) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@3791f50e)
2026-01-08 12:32:50 DEBUG DdlTypeRegistry:62 - addDescriptor(4001, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@574b7f4a) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@44ed0a8f)
2026-01-08 12:32:50 DEBUG DdlTypeRegistry:62 - addDescriptor(4002, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@32177fa5) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@a96d56c)
2026-01-08 12:32:50 DEBUG DdlTypeRegistry:62 - addDescriptor(2004, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@6ab4a5b) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@2abe9173)
2026-01-08 12:32:50 DEBUG DdlTypeRegistry:62 - addDescriptor(2005, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@235d29d6) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@1fdca564)
2026-01-08 12:32:50 DEBUG DdlTypeRegistry:62 - addDescriptor(2011, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@43f9dd56) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@1d12e953)
2026-01-08 12:32:50 DEBUG JdbcTypeRegistry:73 - addDescriptor(NCharTypeDescriptor) replaced previous registration(CharTypeDescriptor)
2026-01-08 12:32:50 DEBUG JdbcTypeRegistry:73 - addDescriptor(NVarcharTypeDescriptor) replaced previous registration(VarcharTypeDescriptor)
2026-01-08 12:32:50 DEBUG JdbcTypeRegistry:73 - addDescriptor(LongNVarcharTypeDescriptor) replaced previous registration(LongVarcharTypeDescriptor)
2026-01-08 12:32:50 DEBUG JdbcTypeRegistry:73 - addDescriptor(NClobTypeDescriptor(DEFAULT)) replaced previous registration(ClobTypeDescriptor(DEFAULT))
2026-01-08 12:32:50 DEBUG BasicTypeRegistry:398 - Adding type registration null -> org.hibernate.type.NullType@1dbd580
2026-01-08 12:32:50 DEBUG BasicTypeRegistry:402 - Type registration key [null] overrode previous entry : `org.hibernate.type.NullType@425357dd`
2026-01-08 12:32:50 DEBUG BasicTypeRegistry:398 - Adding type registration org.hibernate.type.DurationType -> basicType@1(java.time.Duration,3015)
2026-01-08 12:32:50 DEBUG BasicTypeRegistry:398 - Adding type registration Duration -> basicType@1(java.time.Duration,3015)
2026-01-08 12:32:50 DEBUG BasicTypeRegistry:398 - Adding type registration java.time.Duration -> basicType@1(java.time.Duration,3015)
2026-01-08 12:32:50 DEBUG BasicTypeRegistry:398 - Adding type registration org.hibernate.type.OffsetDateTimeType -> basicType@2(java.time.OffsetDateTime,3003)
2026-01-08 12:32:50 DEBUG BasicTypeRegistry:398 - Adding type registration OffsetDateTime -> basicType@2(java.time.OffsetDateTime,3003)
2026-01-08 12:32:50 DEBUG BasicTypeRegistry:398 - Adding type registration java.time.OffsetDateTime -> basicType@2(java.time.OffsetDateTime,3003)
2026-01-08 12:32:50 DEBUG BasicTypeRegistry:398 - Adding type registration org.hibernate.type.ZonedDateTimeType -> basicType@3(java.time.ZonedDateTime,3003)
2026-01-08 12:32:50 DEBUG BasicTypeRegistry:398 - Adding type registration ZonedDateTime -> basicType@3(java.time.ZonedDateTime,3003)
2026-01-08 12:32:50 DEBUG BasicTypeRegistry:398 - Adding type registration java.time.ZonedDateTime -> basicType@3(java.time.ZonedDateTime,3003)
2026-01-08 12:32:50 DEBUG BasicTypeRegistry:398 - Adding type registration org.hibernate.type.OffsetTimeType -> basicType@4(java.time.OffsetTime,3007)
2026-01-08 12:32:50 DEBUG BasicTypeRegistry:398 - Adding type registration OffsetTime -> basicType@4(java.time.OffsetTime,3007)
2026-01-08 12:32:50 DEBUG BasicTypeRegistry:398 - Adding type registration java.time.OffsetTime -> basicType@4(java.time.OffsetTime,3007)
2026-01-08 12:32:50 DEBUG TypeConfiguration$Scope:197 - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@5a02bfe3] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@7a3e5cd3]
2026-01-08 12:32:50 DEBUG Namespace:62 - Created database namespace [logicalName=Name[catalog=null, schema=null], physicalName=Name[catalog=null, schema=null]]
2026-01-08 12:32:50 DEBUG SessionFactoryImpl:230 - Building session factory
2026-01-08 12:32:50 DEBUG SessionFactoryServiceRegistryImpl:103 - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
